Date,Time,Bank Name,Account Number,Sender,Receiver,Payment ID/Reference Number,Pay/Collect,Amount (in Rs.),DR/CR,Status
02/02/2026,23:07:24,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),expresscabs@paytm(EXPRESS CABS),976285434952,PAY,125.1,DR,SUCCESS
02/02/2026,01:28:09,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),zepto@ybl(ZEPTO),400019599443,PAY,1011.28,DR,SUCCESS
02/02/2026,15:48:09,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),238066421774,PAY,12567.66,DR,SUCCESS
02/02/2026,01:58:14,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),wifi@paytm(BROADBAND BILL),370197507969,PAY,5222.87,DR,SUCCESS
02/02/2026,14:36:58,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),netflix@upi(NETFLIX),552712301566,PAY,1889.79,DR,SUCCESS
02/02/2026,20:09:21,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),spotify@paytm(SPOTIFY),417179413218,PAY,1023.4,DR,SUCCESS
02/02/2026,04:13:34,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),zepto@ybl(ZEPTO),671423766800,PAY,3346.22,DR,SUCCESS
02/02/2026,15:39:13,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),amazon@apl(AMAZON),659563874054,PAY,5260.08,DR,SUCCESS
02/02/2026,19:15:10,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),zepto@ybl(ZEPTO),321802211324,PAY,3142.61,DR,SUCCESS
02/02/2026,19:04:32,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),rahulfastfood@upi(RAHUL FAST FOOD),270481180968,PAY,123.42,DR,SUCCESS
02/02/2026,06:12:29,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),zepto@ybl(ZEPTO),768665828884,PAY,3695.76,DR,SUCCESS
03/02/2026,14:01:50,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),cityfruits@upi(CITY FRUITS),350678358953,PAY,47.2,DR,SUCCESS
03/02/2026,21:41:43,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),nike@okicici(NIKE),285655317384,PAY,6065.39,DR,SUCCESS
03/02/2026,05:44:27,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),zepto@ybl(ZEPTO),377231581472,PAY,2825.2,DR,SUCCESS
03/02/2026,03:09:50,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),nike@okicici(NIKE),323614382655,PAY,5589.56,DR,SUCCESS
03/02/2026,03:47:35,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),ola@okaxis(OLA),617892903302,PAY,1351.0,DR,SUCCESS
03/02/2026,02:24:51,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),spotify@paytm(SPOTIFY),369922457342,PAY,1914.87,DR,SUCCESS
03/02/2026,12:16:32,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),wifi@paytm(BROADBAND BILL),447152627325,PAY,8612.11,DR,SUCCESS
03/02/2026,12:12:05,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),localcabs@upi(LOCAL CABS),638490419537,PAY,19.16,DR,SUCCESS
03/02/2026,15:55:22,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),quicktravels@paytm(QUICK TRAVELS),160398809606,PAY,489.42,DR,SUCCESS
03/02/2026,21:16:49,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),dailygeneralstore@paytm(DAILY GENERAL STORE),441069126831,PAY,111.96,DR,SUCCESS
03/02/2026,03:43:28,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),reliance@hdfc(RELIANCE FRESH),797516707180,PAY,1663.71,DR,SUCCESS
03/02/2026,11:03:43,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bk@upi(BURGER KING),698520853290,PAY,2411.95,DR,SUCCESS
03/02/2026,15:50:48,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),112053998814,PAY,1725.75,DR,SUCCESS
03/02/2026,08:02:50,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bk@upi(BURGER KING),719069795110,PAY,106.11,DR,SUCCESS
03/02/2026,17:49:04,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),nike@okicici(NIKE),927991127344,PAY,4619.89,DR,SUCCESS
04/02/2026,12:55:10,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),blinkit@okaxis(BLINKIT),304264619273,PAY,735.73,DR,SUCCESS
04/02/2026,01:32:29,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),rent@okicici(RENT PAYMENT),991887288218,PAY,16061.13,DR,SUCCESS
04/02/2026,07:04:26,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),rent@okicici(RENT PAYMENT),413232888256,PAY,15209.41,DR,SUCCESS
04/02/2026,00:25:28,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),prime@okaxis(PRIME VIDEO),384427245331,PAY,1735.33,DR,SUCCESS
04/02/2026,08:21:05,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),cityprovisions@paytm(CITY PROVISIONS),324070485240,PAY,710.62,DR,SUCCESS
04/02/2026,08:29:39,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),jio@okaxis(JIO RECHARGE),413155837680,PAY,12111.7,DR,SUCCESS
04/02/2026,02:18:59,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),rent@okicici(RENT PAYMENT),841367819418,PAY,10571.89,DR,SUCCESS
04/02/2026,13:18:12,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bk@upi(BURGER KING),272160674085,PAY,1743.64,DR,SUCCESS
04/02/2026,18:18:11,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),starbucks@hdfc(STARBUCKS),989879446384,PAY,1506.84,DR,SUCCESS
04/02/2026,14:56:35,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),localtransport@paytm(LOCAL TRANSPORT),896591738259,PAY,239.86,DR,SUCCESS
04/02/2026,13:31:39,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),ola@okaxis(OLA),130681630653,PAY,4962.71,DR,SUCCESS
04/02/2026,19:48:17,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),irctc@hdfc(IRCTC),209268654612,PAY,383.79,DR,SUCCESS
04/02/2026,08:44:28,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),200751520555,PAY,20811.51,DR,SUCCESS
04/02/2026,06:22:59,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),irani@okaxis(IRANI CAFE),658570788533,PAY,236.79,DR,SUCCESS
04/02/2026,10:04:14,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bescom@hdfc(BESCOM),772219959424,PAY,10380.66,DR,SUCCESS
04/02/2026,04:32:11,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bms@upi(BOOKMYSHOW),568215349650,PAY,1467.01,DR,SUCCESS
04/02/2026,09:25:29,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),localtiffin@paytm(LOCAL TIFFIN),801496417245,PAY,214.29,DR,SUCCESS
04/02/2026,16:46:49,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),laxmikiranastore@upi(LAXMI KIRANA STORE),596533890764,PAY,420.68,DR,SUCCESS
04/02/2026,15:02:33,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),wifi@paytm(BROADBAND BILL),661898390500,PAY,8670.49,DR,SUCCESS
04/02/2026,11:03:53,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),mmt@upi(MAKEMYTRIP),664140390969,PAY,4931.01,DR,SUCCESS
04/02/2026,14:42:54,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),wifi@paytm(BROADBAND BILL),347294925740,PAY,7176.1,DR,SUCCESS
04/02/2026,11:57:25,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),starbucks@hdfc(STARBUCKS),611160599971,PAY,2003.68,DR,SUCCESS
04/02/2026,22:36:02,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bb@upi(BIGBASKET),540616594222,PAY,1001.35,DR,SUCCESS
05/02/2026,12:47:11,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),ola@okaxis(OLA),922291585751,PAY,2812.33,DR,SUCCESS
05/02/2026,06:21:52,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),hm@upi(H&M),678247528824,PAY,1236.51,DR,SUCCESS
05/02/2026,08:50:59,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),netflix@upi(NETFLIX),303424852083,PAY,734.47,DR,SUCCESS
05/02/2026,04:20:11,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),gas@upi(INDANE GAS),726007843365,PAY,20463.99,DR,SUCCESS
05/02/2026,11:55:41,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),ola@okaxis(OLA),360061265490,PAY,2327.24,DR,SUCCESS
05/02/2026,10:33:36,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bms@upi(BOOKMYSHOW),346909761690,PAY,1567.67,DR,SUCCESS
05/02/2026,15:56:29,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),rent@okicici(RENT PAYMENT),616176994059,PAY,19354.2,DR,SUCCESS
05/02/2026,21:36:27,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),jio@okaxis(JIO RECHARGE),497803760413,PAY,20745.33,DR,SUCCESS
05/02/2026,11:42:19,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),citytravels@paytm(CITY TRAVELS),747846494907,PAY,570.46,DR,SUCCESS
05/02/2026,03:59:10,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),ganeshmart@paytm(GANESH MART),210571534455,PAY,781.6,DR,SUCCESS
05/02/2026,02:43:41,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),spotify@paytm(SPOTIFY),747390737819,PAY,1764.91,DR,SUCCESS
05/02/2026,06:26:59,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),gas@upi(INDANE GAS),356003506942,PAY,18428.8,DR,SUCCESS
05/02/2026,10:45:50,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bms@upi(BOOKMYSHOW),695389387414,PAY,769.19,DR,SUCCESS
05/02/2026,05:57:18,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),flipkart@okaxis(FLIPKART),284437256016,PAY,1498.33,DR,SUCCESS
05/02/2026,11:45:01,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),zepto@ybl(ZEPTO),208910845614,PAY,2788.92,DR,SUCCESS
05/02/2026,12:21:42,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),amazon@apl(AMAZON),418391875394,PAY,1767.1,DR,SUCCESS
05/02/2026,00:29:15,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),reliance@hdfc(RELIANCE FRESH),930856115080,PAY,527.3,DR,SUCCESS
05/02/2026,23:44:00,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),irctc@hdfc(IRCTC),488380913081,PAY,3076.37,DR,SUCCESS
05/02/2026,19:08:25,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),hm@upi(H&M),423240455866,PAY,9856.56,DR,SUCCESS
05/02/2026,23:17:53,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),jio@okaxis(JIO RECHARGE),686282898454,PAY,12698.23,DR,SUCCESS
05/02/2026,20:02:22,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),490393439253,PAY,19153.33,DR,SUCCESS
05/02/2026,09:00:41,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bb@upi(BIGBASKET),146453853054,PAY,2521.5,DR,SUCCESS
06/02/2026,21:13:39,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),sharmatiffin@okaxis(SHARMA TIFFIN),552658343213,PAY,284.75,DR,SUCCESS
06/02/2026,18:57:13,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),cityfruits@ybl(CITY FRUITS),317111215430,PAY,102.98,DR,SUCCESS
06/02/2026,23:14:04,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),pvr@okicici(PVR CINEMAS),171020597392,PAY,443.66,DR,SUCCESS
06/02/2026,01:27:27,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),swiggy@upi(SWIGGY),516540650277,PAY,1629.74,DR,SUCCESS
06/02/2026,22:40:42,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bb@upi(BIGBASKET),858017471154,PAY,2278.66,DR,SUCCESS
06/02/2026,01:38:29,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),quickcabs@upi(QUICK CABS),235452639358,PAY,524.07,DR,SUCCESS
06/02/2026,03:14:27,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),quicktravels@paytm(QUICK TRAVELS),547420813889,PAY,316.85,DR,SUCCESS
06/02/2026,15:32:46,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),dominos@okicici(DOMINOS),210936238417,PAY,2099.56,DR,SUCCESS
06/02/2026,07:18:44,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),goibibo@okicici(GOIBIBO),861611428430,PAY,3843.16,DR,SUCCESS
06/02/2026,16:22:37,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),goibibo@okicici(GOIBIBO),732596368956,PAY,561.93,DR,SUCCESS
06/02/2026,00:43:02,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),amazon@apl(AMAZON),274107499144,PAY,7976.61,DR,SUCCESS
06/02/2026,21:09:52,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),sureshbakery@ybl(SURESH BAKERY),428250576518,PAY,228.69,DR,SUCCESS
06/02/2026,21:32:23,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),citycabs@upi(CITY CABS),453344735246,PAY,46.89,DR,SUCCESS
06/02/2026,19:12:48,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),guptafastfood@ybl(GUPTA FAST FOOD),611743908876,PAY,344.06,DR,SUCCESS
06/02/2026,19:32:36,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),kfc@okaxis(KFC),237252223204,PAY,1865.64,DR,SUCCESS
06/02/2026,14:58:08,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),pvr@okicici(PVR CINEMAS),285647978489,PAY,1234.54,DR,SUCCESS
06/02/2026,01:25:39,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),zara@hdfc(ZARA),888357203434,PAY,6649.17,DR,SUCCESS
06/02/2026,02:00:00,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),netflix@upi(NETFLIX),633735885530,PAY,1914.23,DR,SUCCESS
06/02/2026,16:35:55,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),milk@okicici(MILK BASKET),144010820296,PAY,2167.74,DR,SUCCESS
06/02/2026,10:58:06,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),sharmachai@paytm(SHARMA CHAI),956368289737,PAY,410.11,DR,SUCCESS
06/02/2026,01:15:24,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),localtransport@paytm(LOCAL TRANSPORT),408674502799,PAY,794.3,DR,SUCCESS
06/02/2026,18:33:43,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),jio@okaxis(JIO RECHARGE),365031626403,PAY,3342.5,DR,SUCCESS
07/02/2026,14:07:00,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),jio@okaxis(JIO RECHARGE),705226116449,PAY,24963.79,DR,SUCCESS
07/02/2026,19:29:24,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),netflix@upi(NETFLIX),281655984287,PAY,316.68,DR,SUCCESS
07/02/2026,12:48:33,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),citycabs@paytm(CITY CABS),350716654474,PAY,705.3,DR,SUCCESS
07/02/2026,23:03:48,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),prime@okaxis(PRIME VIDEO),831359534691,PAY,1317.02,DR,SUCCESS
07/02/2026,02:48:14,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),amazon@apl(AMAZON),148737192455,PAY,2702.67,DR,SUCCESS
07/02/2026,01:42:00,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),milk@okicici(MILK BASKET),716168311475,PAY,942.63,DR,SUCCESS
07/02/2026,13:06:49,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),hotstar@hdfc(DISNEY HOTSTAR),792709790463,PAY,1447.46,DR,SUCCESS
07/02/2026,11:27:36,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),wifi@paytm(BROADBAND BILL),547377407368,PAY,6498.38,DR,SUCCESS
07/02/2026,14:19:41,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),flipkart@okaxis(FLIPKART),879181836340,PAY,4486.48,DR,SUCCESS
07/02/2026,07:00:20,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),netflix@upi(NETFLIX),306355752984,PAY,1120.44,DR,SUCCESS
07/02/2026,23:17:26,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),hotstar@hdfc(DISNEY HOTSTAR),954780963280,PAY,1718.53,DR,SUCCESS
07/02/2026,18:28:31,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bescom@hdfc(BESCOM),306982177650,PAY,1901.94,DR,SUCCESS
07/02/2026,19:21:48,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),gas@upi(INDANE GAS),566634124968,PAY,10944.25,DR,SUCCESS
07/02/2026,03:28:37,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),blinkit@okaxis(BLINKIT),216255133497,PAY,2457.2,DR,SUCCESS
07/02/2026,18:10:15,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),metrotravels@paytm(METRO TRAVELS),941239203509,PAY,457.9,DR,SUCCESS
07/02/2026,17:08:11,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bb@upi(BIGBASKET),981342872881,PAY,3893.45,DR,SUCCESS
07/02/2026,05:55:55,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),flipkart@okaxis(FLIPKART),662047954628,PAY,8282.5,DR,SUCCESS
07/02/2026,08:12:01,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),196673110846,PAY,1632.33,DR,SUCCESS
07/02/2026,23:36:59,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),localauto@upi(LOCAL AUTO),401711558855,PAY,584.8,DR,SUCCESS
07/02/2026,00:33:30,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),irctc@hdfc(IRCTC),410799162288,PAY,4493.54,DR,SUCCESS
07/02/2026,01:14:09,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bms@upi(BOOKMYSHOW),651040398601,PAY,1006.61,DR,SUCCESS
07/02/2026,05:45:59,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),starbucks@hdfc(STARBUCKS),728389127053,PAY,1417.41,DR,SUCCESS
07/02/2026,13:28:48,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),amazon@apl(AMAZON),939829826652,PAY,5311.64,DR,SUCCESS
07/02/2026,23:29:18,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),791644630485,PAY,11558.01,DR,SUCCESS
07/02/2026,04:28:55,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),localteastall@ybl(LOCAL TEA STALL),726736128853,PAY,263.74,DR,SUCCESS
07/02/2026,06:24:44,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),flipkart@okaxis(FLIPKART),775393815538,PAY,2457.74,DR,SUCCESS
07/02/2026,02:49:13,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),uber@upi(UBER),264846869499,PAY,429.28,DR,SUCCESS
07/02/2026,01:02:28,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),netflix@upi(NETFLIX),773551614940,PAY,1142.07,DR,SUCCESS
08/02/2026,20:48:55,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),mmt@upi(MAKEMYTRIP),237763913767,PAY,2614.34,DR,SUCCESS
08/02/2026,04:40:55,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),srifruits@upi(SRI FRUITS),933521822877,PAY,111.62,DR,SUCCESS
08/02/2026,16:07:20,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),dmart@upi(D-MART),916532984151,PAY,3575.28,DR,SUCCESS
08/02/2026,07:34:12,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bms@upi(BOOKMYSHOW),616137811951,PAY,1913.47,DR,SUCCESS
08/02/2026,12:54:10,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),quicktravels@paytm(QUICK TRAVELS),618996263334,PAY,407.5,DR,SUCCESS
08/02/2026,22:30:40,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),pvr@okicici(PVR CINEMAS),286950645855,PAY,563.77,DR,SUCCESS
08/02/2026,12:21:56,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bms@upi(BOOKMYSHOW),286846168530,PAY,1629.0,DR,SUCCESS
08/02/2026,19:41:58,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),jio@okaxis(JIO RECHARGE),407744941760,PAY,19777.61,DR,SUCCESS
08/02/2026,09:55:07,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bk@upi(BURGER KING),110317374395,PAY,1023.47,DR,SUCCESS
08/02/2026,05:42:54,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),quickauto@upi(QUICK AUTO),157232593903,PAY,223.26,DR,SUCCESS
08/02/2026,02:23:49,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bb@upi(BIGBASKET),520842694891,PAY,1700.71,DR,SUCCESS
08/02/2026,08:25:28,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bescom@hdfc(BESCOM),703842724534,PAY,23270.56,DR,SUCCESS
08/02/2026,20:35:02,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),panditjibakery@ybl(PANDIT JI BAKERY),539108146767,PAY,278.8,DR,SUCCESS
08/02/2026,23:42:08,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),prime@okaxis(PRIME VIDEO),903094916433,PAY,319.54,DR,SUCCESS
08/02/2026,23:19:39,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),ganeshchai@okaxis(GANESH CHAI),629287285839,PAY,26.94,DR,SUCCESS
09/02/2026,14:20:29,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),reliance@hdfc(RELIANCE FRESH),406114198279,PAY,3324.22,DR,SUCCESS
09/02/2026,09:31:42,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),gas@upi(INDANE GAS),730855802126,PAY,14672.31,DR,SUCCESS
09/02/2026,00:25:58,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),sharmachaiwala@ybl(SHARMA CHAIWALA),230269614004,PAY,425.12,DR,SUCCESS
09/02/2026,05:56:25,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),prime@okaxis(PRIME VIDEO),585451393378,PAY,297.6,DR,SUCCESS
09/02/2026,01:09:55,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),omprovisions@paytm(OM PROVISIONS),353084388050,PAY,473.02,DR,SUCCESS
09/02/2026,15:06:44,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),laxmimart@paytm(LAXMI MART),762795962162,PAY,243.54,DR,SUCCESS
09/02/2026,06:39:30,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),blinkit@okaxis(BLINKIT),362458459248,PAY,3965.62,DR,SUCCESS
09/02/2026,13:57:31,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),pvr@okicici(PVR CINEMAS),552751505478,PAY,1783.74,DR,SUCCESS
09/02/2026,07:48:19,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),netflix@upi(NETFLIX),806154865333,PAY,1272.45,DR,SUCCESS
09/02/2026,04:44:34,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),pvr@okicici(PVR CINEMAS),482500945736,PAY,1937.72,DR,SUCCESS
